transaction_id,customer_id,amount,country,device,merchant_category,failed_logins,new_device,transaction_time,fraud
2114,6873,161.36,Singapore,Android,Gaming,4,1,2026-04-11 20:33:53.155907,1
2115,4478,71.86,Singapore,Android,Luxury,0,1,2026-04-16 22:32:01.311754,0
2116,5371,101.54,Singapore,MacBook,Grocery,0,0,2026-04-29 00:07:09.906070,0
2117,4003,1.94,UK,MacBook,Travel,3,0,2026-04-20 01:28:53.485343,0
2118,9921,424.78,Singapore,Windows,Gaming,4,1,2026-04-19 15:48:33.835917,1
2119,8315,20.25,Germany,iPhone,Grocery,4,0,2026-04-09 00:52:44.542460,0
2120,2482,142.62,Singapore,Tablet,Luxury,3,0,2026-04-12 18:25:41.359772,0
2121,7504,38.34,UK,Android,Gaming,0,1,2026-04-30 10:49:10.178925,1
2122,3439,5.87,UK,iPhone,Grocery,4,1,2026-04-25 01:21:15.602638,1
2123,8202,301.73,Germany,Tablet,Restaurant,1,1,2026-04-13 08:38:01.959871,0
2124,7827,122.65,Mexico,Android,Luxury,0,0,2026-04-10 16:15:58.921420,0
2125,2943,11.91,Singapore,Windows,Grocery,2,0,2026-04-29 18:06:45.055553,0
2126,1858,80.52,Canada,Windows,Restaurant,3,1,2026-05-02 14:52:05.222375,1
2127,3725,47.53,Canada,iPhone,Grocery,2,1,2026-04-22 01:01:11.484242,0
2128,7528,93.19,Singapore,Android,Grocery,2,1,2026-04-25 19:18:00.053516,0
2129,7036,139.9,UK,MacBook,Travel,5,1,2026-05-02 21:28:28.517883,1
2130,9698,90.89,USA,Tablet,Gaming,4,0,2026-04-18 20:01:14.504542,0
2131,5641,125.55,Canada,MacBook,Luxury,3,1,2026-04-29 20:56:41.470394,1
2132,6204,411.75,USA,Tablet,Travel,2,1,2026-04-19 21:14:03.196550,0
2133,6000,409.91,India,Tablet,Luxury,4,0,2026-04-13 00:38:32.534937,0
2134,6352,25.03,Canada,Tablet,Luxury,1,1,2026-04-18 06:14:01.934380,0
2135,1668,12.92,Brazil,iPhone,Luxury,2,0,2026-05-06 01:12:12.744828,0
2136,5600,20.28,Brazil,Tablet,Electronics,5,1,2026-05-06 10:32:14.462984,1
2137,4976,13.05,Mexico,iPhone,Gaming,2,1,2026-04-15 22:51:26.293204,0
2138,5396,79.17,India,Windows,Gaming,1,1,2026-04-15 07:33:11.602252,0
2139,9572,10.34,UK,MacBook,Travel,5,1,2026-04-15 02:11:52.803741,1
2140,7868,89.91,Germany,iPhone,Travel,2,1,2026-04-24 21:02:49.499139,0
2141,5567,94.08,Mexico,Windows,Electronics,1,0,2026-05-03 05:39:19.026026,0
2142,6168,13.09,Mexico,Android,Travel,5,0,2026-04-13 00:45:02.963339,0
2143,7549,174.12,USA,Windows,Gaming,4,0,2026-04-16 04:33:21.164540,0
2144,3173,113.84,USA,Android,Gaming,2,1,2026-04-24 20:00:55.475937,0
2145,9555,127.14,India,Windows,Travel,2,1,2026-04-15 01:37:40.655223,0
2146,2376,152.04,Canada,Android,Electronics,5,1,2026-04-12 15:11:07.806774,1
2147,2595,30.49,Canada,Tablet,Grocery,5,0,2026-05-01 23:05:48.529080,0
2148,1258,246.32,UK,MacBook,Grocery,1,1,2026-04-15 07:44:52.034806,0
2149,1794,261.38,Brazil,Android,Restaurant,0,1,2026-04-13 14:27:53.220714,0
2150,5239,485.51,UK,MacBook,Grocery,0,1,2026-04-28 18:30:56.894653,0
2151,2068,212.46,Canada,iPhone,Electronics,1,0,2026-04-24 21:20:54.674914,0
2152,6808,18.36,Mexico,Android,Grocery,2,1,2026-04-21 17:44:48.181359,0
2153,2072,25.16,India,iPhone,Electronics,3,1,2026-04-15 12:51:42.947496,1
2154,9649,14.35,USA,Android,Luxury,1,1,2026-04-30 05:14:38.460291,0
2155,6214,55.77,USA,Tablet,Gaming,0,0,2026-04-08 06:25:22.437812,0
2156,4370,115.93,USA,Tablet,Grocery,2,0,2026-04-24 08:46:19.931797,1
2157,4264,13.15,India,Windows,Travel,2,0,2026-04-28 03:33:45.810272,0
2158,7172,131.6,India,iPhone,Electronics,5,1,2026-04-15 12:16:44.782030,1
2159,4635,33.46,Germany,MacBook,Grocery,0,0,2026-04-15 07:53:25.079063,0
2160,6903,427.88,USA,iPhone,Grocery,4,0,2026-04-16 02:59:54.316188,0
2161,4061,74.73,India,Windows,Luxury,3,0,2026-05-03 15:40:40.846517,0
2162,8147,315.27,UK,Windows,Grocery,2,0,2026-05-05 13:23:49.234493,0
2163,9128,225.91,Germany,Android,Travel,4,1,2026-04-29 06:32:03.951224,1
2164,7214,339.29,Mexico,Windows,Gaming,2,0,2026-04-09 14:53:37.033897,0
2165,1758,68.6,Germany,MacBook,Luxury,5,1,2026-04-26 02:30:20.353607,1
2166,5186,61.87,Germany,Android,Luxury,4,0,2026-04-09 17:13:02.015725,0
2167,2590,259.53,Singapore,Windows,Restaurant,2,0,2026-04-21 04:37:42.853180,0
2168,9252,143.53,Singapore,Android,Restaurant,1,0,2026-04-14 08:22:16.110823,0
2169,1247,148.19,USA,MacBook,Luxury,4,1,2026-04-22 21:37:33.114744,0
2170,5129,76.9,Brazil,MacBook,Grocery,5,0,2026-04-28 22:12:18.656273,0
2171,4413,107.37,Germany,MacBook,Gaming,1,1,2026-04-08 09:06:41.838777,0
2172,2162,17.72,Mexico,MacBook,Grocery,0,0,2026-04-30 10:57:24.846167,0
2173,3695,63.14,UK,Tablet,Luxury,1,0,2026-04-25 04:13:10.574586,0
2174,3372,19.21,Germany,iPhone,Travel,3,1,2026-04-23 00:03:08.055054,1
2175,5654,166.81,Brazil,Windows,Electronics,1,1,2026-04-11 19:04:21.169373,0
2176,8799,135.64,Germany,Windows,Electronics,5,1,2026-04-08 07:28:57.564440,1
2177,2564,82.0,USA,iPhone,Grocery,5,1,2026-04-16 17:43:16.821098,0
2178,9651,1.1,Canada,Tablet,Electronics,3,0,2026-05-04 02:48:30.820491,0
2179,8982,34.72,USA,Tablet,Gaming,0,1,2026-04-07 05:51:37.083087,0
2180,9130,34.59,Canada,Android,Grocery,0,0,2026-04-15 13:26:11.440904,1
2181,2850,205.78,Canada,Android,Electronics,4,0,2026-04-07 07:04:17.782480,0
2182,8073,118.5,Canada,iPhone,Electronics,5,1,2026-05-04 04:03:50.830068,1
2183,9264,37.09,Mexico,Tablet,Grocery,1,1,2026-04-22 09:40:25.708325,0
2184,4132,97.27,India,Tablet,Grocery,3,1,2026-04-16 20:51:03.936199,1
2185,2230,152.63,Canada,Tablet,Grocery,2,1,2026-05-03 21:54:47.285612,0
2186,6985,133.93,Canada,Tablet,Restaurant,1,1,2026-05-02 02:54:16.665532,0
2187,4213,64.68,Singapore,Android,Grocery,3,0,2026-04-28 23:06:32.881722,0
2188,4420,193.11,Germany,Android,Gaming,2,1,2026-04-14 22:08:05.843471,0
2189,6686,87.47,Mexico,Windows,Grocery,2,0,2026-04-21 18:46:59.435241,0
2190,4307,79.15,Germany,MacBook,Electronics,1,0,2026-04-13 03:14:41.309956,0
2191,2728,36.19,Brazil,Android,Grocery,0,0,2026-04-18 19:44:35.174929,0
2192,1131,171.35,Germany,Android,Restaurant,0,0,2026-04-18 22:28:33.982997,0
2193,6919,106.17,Mexico,Windows,Travel,0,0,2026-04-26 17:46:05.397042,0
2194,8658,28.6,India,iPhone,Grocery,1,1,2026-04-13 03:39:32.731821,0
2195,5357,63.96,India,Tablet,Grocery,5,1,2026-04-26 14:29:39.240196,1
2196,8518,5.31,Mexico,Tablet,Electronics,3,0,2026-05-02 06:46:05.405341,0
2197,4714,73.51,Canada,Tablet,Travel,2,1,2026-05-03 02:52:33.654140,0
2198,3068,139.44,Germany,MacBook,Electronics,0,0,2026-04-29 12:17:40.841756,0
2199,9057,105.11,India,MacBook,Electronics,5,0,2026-04-23 05:34:33.595873,0
2200,4566,85.23,UK,MacBook,Travel,5,1,2026-04-12 01:23:17.448742,1
2201,6969,132.65,Mexico,iPhone,Luxury,3,0,2026-04-11 22:05:09.680265,0
2202,2795,7.13,Brazil,Tablet,Luxury,5,1,2026-04-17 05:47:08.074059,1
2203,5643,172.22,Singapore,Tablet,Travel,1,1,2026-04-28 22:38:37.939821,0
2204,5976,2.62,Canada,Android,Grocery,1,0,2026-04-08 23:47:52.607494,0
2205,4855,142.32,UK,Tablet,Restaurant,3,1,2026-04-27 01:37:51.408688,1
2206,1330,38.59,Mexico,iPhone,Luxury,1,1,2026-04-26 03:08:35.796545,0
2207,4923,16.76,UK,Tablet,Grocery,0,1,2026-04-17 09:42:13.915952,0
2208,2573,1.72,Mexico,Windows,Electronics,2,1,2026-04-29 05:02:18.635107,0
2209,6053,95.96,Germany,iPhone,Grocery,4,0,2026-04-10 20:39:03.054443,0
2210,8481,21.4,India,iPhone,Restaurant,5,1,2026-04-30 15:53:34.969104,1
2211,5463,178.42,Germany,MacBook,Travel,2,0,2026-04-25 21:05:41.930757,0
2212,6259,5.12,India,MacBook,Grocery,5,1,2026-04-21 08:38:56.721392,1
2213,7180,199.82,Canada,iPhone,Luxury,4,0,2026-04-28 02:08:34.555490,1
2214,1021,84.95,UK,Android,Travel,5,0,2026-04-12 06:19:20.539679,0
2215,7456,384.46,Canada,MacBook,Luxury,5,0,2026-05-01 11:14:26.541307,0
2216,9704,377.34,Canada,Tablet,Grocery,0,0,2026-05-04 11:56:44.200088,0
2217,7743,6.95,Canada,Android,Luxury,4,1,2026-04-28 02:25:59.806572,1
2218,4335,189.11,UK,iPhone,Grocery,1,1,2026-04-30 01:57:05.032294,0
2219,2920,94.93,Brazil,Tablet,Electronics,3,0,2026-04-14 00:27:05.753044,1
2220,4831,118.99,Canada,Tablet,Grocery,2,0,2026-05-05 04:55:55.046592,0
2221,7758,100.41,Germany,Android,Grocery,4,1,2026-05-06 11:18:01.275248,1
2222,9000,150.75,India,Tablet,Electronics,3,0,2026-05-02 06:00:03.129426,0
2223,5598,100.49,Singapore,Android,Grocery,4,1,2026-04-30 19:32:06.420986,1
2224,7441,8.6,India,Tablet,Electronics,4,0,2026-04-15 23:51:13.754759,0
2225,6405,327.78,Germany,Tablet,Luxury,0,0,2026-04-21 17:49:20.915812,0
2226,7358,11.95,Canada,Windows,Travel,1,0,2026-05-06 13:29:15.076051,0
2227,3177,40.05,Singapore,Android,Luxury,1,0,2026-04-19 21:15:14.183818,0
2228,8465,25.44,USA,Windows,Electronics,3,1,2026-04-16 13:46:32.877725,0
2229,6604,89.17,India,Tablet,Travel,1,1,2026-05-02 00:17:46.202018,0
2230,2772,101.36,Mexico,MacBook,Luxury,5,1,2026-04-19 02:41:23.805883,1
2231,9262,86.81,Germany,Android,Restaurant,0,0,2026-05-04 18:39:31.956255,1
2232,9774,34.07,Singapore,Tablet,Gaming,2,1,2026-05-04 09:33:24.484603,0
2233,9366,191.81,Mexico,iPhone,Restaurant,4,0,2026-04-12 11:07:34.340422,0
2234,5912,130.78,Germany,MacBook,Electronics,3,0,2026-04-09 12:49:23.431101,0
2235,3622,216.83,Germany,Windows,Electronics,5,1,2026-04-26 13:13:05.772837,1
2236,4105,217.4,USA,MacBook,Restaurant,5,0,2026-04-26 16:41:43.872355,0
2237,2804,76.71,India,MacBook,Electronics,1,1,2026-05-03 03:38:53.206053,0
2238,6580,3.64,Germany,Android,Restaurant,2,1,2026-04-28 12:33:50.020206,0
2239,3940,34.47,USA,iPhone,Grocery,3,1,2026-04-21 19:04:32.614516,0
2240,4678,60.55,Canada,MacBook,Gaming,1,0,2026-04-10 08:01:51.110836,0
2241,1978,173.48,Canada,Tablet,Luxury,1,1,2026-05-07 01:34:09.158401,0
2242,7493,104.21,Germany,iPhone,Electronics,0,0,2026-04-08 11:37:18.511166,0
2243,3981,66.64,Brazil,Android,Travel,2,1,2026-05-04 23:13:18.253737,0
2244,4709,251.75,Mexico,iPhone,Luxury,1,1,2026-05-06 23:20:11.926037,0
2245,5186,278.69,India,Windows,Grocery,2,0,2026-04-13 20:42:09.819728,0
2246,8893,69.57,USA,iPhone,Gaming,4,1,2026-04-22 11:15:46.911457,0
2247,1268,370.58,Canada,iPhone,Gaming,3,0,2026-05-06 09:00:00.507454,0
2248,2731,209.15,Germany,Tablet,Luxury,0,1,2026-05-02 23:55:06.096122,0
2249,7328,202.36,Brazil,MacBook,Gaming,4,1,2026-04-09 00:37:13.499870,1
2250,2712,3.14,India,Android,Electronics,4,1,2026-05-06 18:01:54.355649,1
2251,7149,56.19,Canada,iPhone,Gaming,1,0,2026-04-08 22:59:11.525438,0
2252,3250,290.58,UK,Android,Gaming,1,0,2026-04-16 21:15:08.541192,0
2253,4319,431.89,Brazil,Windows,Grocery,3,1,2026-05-05 16:14:20.120002,1
2254,3654,1.9,USA,MacBook,Travel,3,0,2026-05-02 10:55:22.877731,0
2255,7174,459.91,Germany,Android,Travel,4,1,2026-05-01 16:59:51.907410,1
2256,6803,3.94,Canada,Windows,Grocery,2,1,2026-04-24 19:40:17.502358,0
2257,7608,57.95,Brazil,Windows,Grocery,5,0,2026-04-16 11:24:19.558593,0
2258,4956,19.0,UK,MacBook,Restaurant,4,1,2026-04-08 06:59:53.451153,1
2259,4327,181.29,Brazil,iPhone,Luxury,0,1,2026-04-23 17:13:02.299545,0
2260,4410,93.83,Canada,Android,Luxury,4,0,2026-04-08 03:44:22.211402,0
2261,5234,190.02,Brazil,Windows,Gaming,4,1,2026-05-05 12:32:37.538211,1
2262,7198,346.63,USA,Tablet,Gaming,5,1,2026-04-13 20:15:23.565966,0
2263,2076,391.36,Brazil,Tablet,Electronics,2,1,2026-04-19 10:30:20.694849,0
2264,4862,25.51,Germany,iPhone,Grocery,3,1,2026-04-20 16:39:14.095388,1
2265,4443,231.26,USA,MacBook,Travel,5,0,2026-04-24 02:35:00.690907,0
2266,5792,132.23,Germany,MacBook,Electronics,3,0,2026-05-06 00:33:22.469973,0
2267,1703,13.27,UK,Android,Grocery,2,0,2026-04-11 09:47:30.624722,0
2268,3684,93.6,India,MacBook,Gaming,4,0,2026-05-04 20:35:04.556225,0
2269,1455,118.35,India,Android,Gaming,4,0,2026-04-30 05:49:59.701001,0
2270,8700,3.91,UK,Android,Travel,4,1,2026-04-20 04:40:36.706035,1
2271,6654,90.53,Canada,Windows,Electronics,0,0,2026-04-23 09:38:39.359328,0
2272,8809,83.66,Germany,iPhone,Grocery,0,1,2026-04-21 02:18:22.082678,0
2273,4781,92.52,Singapore,Tablet,Gaming,5,1,2026-04-26 20:03:21.282016,1
2274,5554,100.2,USA,Tablet,Grocery,5,1,2026-04-22 21:57:19.389180,0
2275,5326,199.8,Singapore,Android,Restaurant,5,1,2026-05-05 18:14:56.322183,1
2276,5722,10.6,USA,Android,Travel,1,1,2026-04-13 08:44:49.961202,0
2277,7057,202.85,Canada,iPhone,Luxury,1,1,2026-05-03 12:33:25.451026,0
2278,5476,111.9,Mexico,Windows,Gaming,5,1,2026-05-01 12:12:46.568259,1
2279,7765,54.92,Mexico,Tablet,Gaming,1,0,2026-05-03 21:02:08.901317,0
2280,1139,54.27,Mexico,MacBook,Travel,4,1,2026-05-02 18:29:29.676640,1
2281,4476,12.13,UK,MacBook,Restaurant,0,1,2026-05-06 20:19:17.437803,0
2282,5815,307.59,UK,Windows,Electronics,4,1,2026-05-06 03:51:47.338944,1
2283,3415,249.9,Mexico,Android,Restaurant,2,0,2026-04-14 09:57:37.513291,0
2284,2397,122.98,Germany,MacBook,Gaming,4,0,2026-04-08 06:56:58.112921,0
2285,6173,540.61,Germany,MacBook,Luxury,1,0,2026-04-14 16:19:26.609114,0
2286,7701,344.93,Brazil,Tablet,Electronics,1,1,2026-04-15 05:31:55.615112,0
2287,3579,15.24,Singapore,iPhone,Gaming,5,1,2026-04-22 10:45:29.865752,1
2288,3126,130.39,Canada,MacBook,Luxury,3,1,2026-04-11 18:55:06.727101,1
2289,7999,29.06,India,Android,Grocery,1,1,2026-04-12 22:20:08.160701,0
2290,8244,372.16,Germany,Android,Electronics,2,0,2026-04-27 10:07:53.804955,0
2291,2939,137.68,USA,iPhone,Restaurant,0,0,2026-05-03 21:03:14.530342,0
2292,7915,255.28,USA,iPhone,Travel,5,0,2026-04-17 13:07:25.222200,0
2293,7911,12.67,Singapore,Android,Travel,0,0,2026-04-12 00:10:42.095409,0
2294,1858,154.25,UK,Tablet,Gaming,3,1,2026-04-26 14:57:21.503685,1
2295,4876,188.76,Brazil,iPhone,Gaming,3,1,2026-04-27 13:07:20.379221,1
2296,7139,8.31,USA,MacBook,Electronics,2,1,2026-04-23 12:37:18.664016,0
2297,5519,112.85,Singapore,Windows,Grocery,5,0,2026-04-13 09:43:19.474517,0
2298,2811,136.96,India,MacBook,Luxury,2,0,2026-05-04 02:35:02.765589,0
2299,3379,3.58,India,MacBook,Restaurant,3,0,2026-04-23 03:54:25.953033,0
2300,5351,110.32,Singapore,Android,Restaurant,4,1,2026-04-17 03:15:11.644045,1
2301,9700,92.7,UK,MacBook,Gaming,2,0,2026-04-08 09:22:00.156726,0
2302,7955,113.0,Canada,Windows,Restaurant,0,1,2026-04-29 10:50:52.700418,0
2303,5736,189.59,Singapore,MacBook,Travel,4,1,2026-04-24 15:50:15.243027,1
2304,1204,11.02,India,Tablet,Grocery,2,1,2026-04-26 09:24:23.810309,0
2305,1175,234.54,Canada,iPhone,Travel,4,0,2026-04-11 03:03:34.149469,0
2306,4078,168.82,Mexico,MacBook,Gaming,0,0,2026-04-17 09:28:35.471695,0
2307,5332,19.41,India,Windows,Restaurant,2,0,2026-04-27 05:43:01.990074,1
2308,9888,104.96,UK,Tablet,Grocery,3,1,2026-05-01 10:35:25.490945,1
2309,7367,104.76,Canada,iPhone,Grocery,3,1,2026-04-28 17:06:42.457036,1
2310,2839,81.22,Brazil,MacBook,Luxury,3,0,2026-04-12 23:13:35.317814,0
2311,6946,221.74,India,Android,Grocery,3,1,2026-04-18 11:06:32.200621,1
2312,3998,84.43,Germany,iPhone,Grocery,2,1,2026-04-19 13:35:54.483381,0
2313,9219,123.13,UK,iPhone,Restaurant,4,0,2026-04-16 04:01:58.405363,0
2314,9281,111.1,Germany,Windows,Restaurant,1,1,2026-05-06 02:25:12.848604,0
2315,6920,29.89,Germany,MacBook,Grocery,4,1,2026-04-28 05:22:58.711264,1
2316,2644,309.2,Germany,MacBook,Travel,1,1,2026-04-20 19:14:37.476161,0
2317,9575,271.26,UK,Android,Gaming,0,0,2026-04-18 08:31:43.221336,0
2318,9714,333.99,Germany,iPhone,Electronics,2,1,2026-04-07 16:36:11.642552,0
2319,3864,206.81,Germany,Windows,Electronics,0,1,2026-04-10 09:04:55.195540,0
2320,4186,29.99,USA,Windows,Restaurant,3,0,2026-04-26 02:21:28.981742,0
2321,7319,23.82,Mexico,Windows,Gaming,3,1,2026-04-09 04:01:50.805116,1
2322,2023,116.51,Mexico,iPhone,Luxury,2,1,2026-04-17 09:49:20.537319,0
2323,9384,19.83,UK,iPhone,Travel,5,0,2026-04-11 17:32:46.483697,0
2324,9213,414.91,India,MacBook,Electronics,1,1,2026-04-14 01:59:26.738104,0
2325,4145,24.55,India,Tablet,Travel,4,0,2026-04-28 18:14:00.665349,0
2326,8295,444.24,Singapore,iPhone,Travel,4,0,2026-04-27 02:01:00.802150,0
2327,9996,22.91,Mexico,iPhone,Electronics,0,1,2026-05-01 10:43:44.723104,1
2328,7354,51.39,Mexico,Android,Grocery,5,1,2026-04-15 12:08:42.524194,1
2329,8869,31.31,Germany,Windows,Electronics,2,1,2026-04-22 07:32:18.337843,0
2330,2265,131.66,Singapore,Tablet,Luxury,4,1,2026-04-19 14:57:10.663831,1
2331,3264,6.05,Mexico,Windows,Luxury,5,1,2026-04-19 04:27:13.203015,1
2332,8189,345.34,Germany,Android,Electronics,4,1,2026-04-07 09:43:58.698315,1
2333,9440,96.27,Germany,Windows,Luxury,5,1,2026-04-27 22:16:12.170336,1
2334,6367,72.11,USA,MacBook,Gaming,0,1,2026-04-14 23:14:55.394722,0
2335,6012,333.49,Canada,Android,Restaurant,2,0,2026-04-23 12:53:21.702591,0
2336,5560,239.69,India,Android,Restaurant,2,0,2026-04-25 13:44:28.346163,0
2337,4582,0.49,Germany,Android,Grocery,5,1,2026-05-06 18:00:28.628722,1
2338,7532,196.57,Brazil,iPhone,Electronics,2,0,2026-04-17 00:23:29.559370,1
2339,5257,91.03,Singapore,Android,Grocery,1,0,2026-04-28 09:52:36.828957,1
2340,9529,54.71,Brazil,MacBook,Gaming,4,1,2026-04-23 19:18:05.931342,1
2341,5901,25.48,Canada,Android,Gaming,2,1,2026-04-17 05:07:39.207885,0
2342,8458,81.55,UK,MacBook,Travel,5,0,2026-04-15 16:43:18.674732,0
2343,7120,55.65,Germany,MacBook,Grocery,0,1,2026-05-05 14:48:49.321527,0
2344,5954,148.8,India,Windows,Electronics,2,0,2026-05-06 09:59:17.310699,0
2345,5720,33.62,UK,Tablet,Gaming,1,1,2026-04-07 04:46:15.858402,0
2346,5012,205.78,India,iPhone,Electronics,3,1,2026-04-09 23:49:20.858497,1
2347,3895,25.46,USA,Android,Travel,5,1,2026-04-20 03:10:33.577969,0
2348,9853,33.17,Mexico,Android,Electronics,3,1,2026-04-12 14:19:58.333217,1
2349,6482,87.91,Brazil,Android,Restaurant,1,0,2026-04-18 17:47:17.758819,0
2350,8341,65.56,Germany,MacBook,Gaming,2,1,2026-05-01 18:24:20.793265,0
2351,4370,258.95,USA,iPhone,Grocery,5,0,2026-04-26 16:16:00.978261,1
2352,3840,60.47,Germany,Tablet,Travel,2,1,2026-04-28 23:00:42.968774,0
2353,9519,284.48,Canada,Windows,Restaurant,4,0,2026-04-16 21:40:10.823388,0
2354,1321,1.45,USA,Windows,Electronics,4,0,2026-04-14 02:43:05.550895,0
2355,8097,2.27,Brazil,Android,Grocery,2,0,2026-04-11 14:37:34.660862,0
2356,7336,120.89,UK,MacBook,Restaurant,2,1,2026-04-29 06:49:26.668461,0
2357,5976,206.05,UK,Android,Luxury,1,1,2026-04-09 16:41:45.695693,0
2358,4425,36.5,Mexico,Android,Luxury,3,0,2026-04-15 01:56:48.449185,0
2359,4892,54.53,Singapore,Windows,Travel,3,1,2026-04-26 10:39:18.310737,1
2360,5136,16.54,Singapore,Tablet,Grocery,1,1,2026-04-12 23:30:52.322038,0
2361,8270,196.2,India,Tablet,Gaming,4,1,2026-04-23 08:17:02.525593,1
2362,9678,24.22,Germany,Android,Travel,1,1,2026-04-23 15:14:59.932936,0
2363,7062,166.87,Singapore,iPhone,Restaurant,0,1,2026-04-28 19:22:47.397148,0
2364,2814,198.86,India,Tablet,Restaurant,1,1,2026-04-22 02:51:37.274754,0
2365,7543,27.14,Brazil,Windows,Grocery,4,1,2026-05-05 05:59:37.066534,1
2366,6769,12.74,Singapore,Windows,Luxury,1,1,2026-05-05 00:41:14.021163,0
2367,4577,503.98,UK,Tablet,Grocery,2,1,2026-04-22 15:21:48.079506,0
2368,4870,47.44,Brazil,iPhone,Gaming,4,1,2026-05-05 23:45:16.968008,1
2369,9690,172.47,Brazil,Windows,Travel,0,1,2026-05-03 15:49:36.661011,0
2370,9561,16.07,Singapore,MacBook,Gaming,3,0,2026-04-07 16:16:43.441899,0
2371,1680,5.15,Mexico,Tablet,Travel,2,0,2026-04-30 19:27:09.349793,0
2372,7902,121.11,USA,MacBook,Restaurant,3,0,2026-04-14 05:21:59.545525,0
2373,9656,112.7,India,Windows,Travel,3,0,2026-04-09 08:54:32.093217,0
2374,5144,18.25,UK,Windows,Travel,1,1,2026-04-23 00:13:21.707151,0
2375,7019,161.98,Singapore,MacBook,Restaurant,2,1,2026-05-05 00:50:40.176059,0
2376,4770,112.35,Singapore,Android,Travel,2,1,2026-04-20 01:51:56.561249,0
2377,1231,29.0,Mexico,Windows,Electronics,4,0,2026-05-06 21:47:19.216835,0
2378,2363,35.52,Mexico,Windows,Grocery,3,0,2026-05-01 21:51:35.623507,0
2379,6240,229.9,India,Tablet,Travel,3,0,2026-04-19 17:52:42.702221,0
2380,8940,149.01,UK,Tablet,Gaming,4,0,2026-05-06 17:53:27.496624,0
2381,2198,1.09,Germany,Tablet,Grocery,0,1,2026-04-27 05:38:25.841560,1
2382,2205,107.35,Singapore,Tablet,Grocery,3,1,2026-04-29 18:05:30.420999,1
2383,7732,46.98,UK,iPhone,Grocery,1,1,2026-05-06 12:17:16.942872,0
2384,9620,109.16,Canada,MacBook,Travel,2,1,2026-04-26 14:47:42.733798,1
2385,8751,156.03,Brazil,MacBook,Grocery,2,1,2026-04-20 22:42:03.839283,1
2386,1805,41.0,USA,iPhone,Travel,0,0,2026-04-15 20:24:39.206587,1
2387,5151,144.76,USA,Tablet,Electronics,4,1,2026-04-21 01:41:42.130849,0
2388,9313,53.25,Canada,MacBook,Travel,2,0,2026-04-12 00:01:50.621431,1
2389,2035,43.81,Canada,Windows,Grocery,5,1,2026-04-08 11:45:46.216125,1
2390,2522,373.99,Canada,Tablet,Travel,0,0,2026-05-02 11:28:49.566885,0
2391,5548,119.77,Canada,Windows,Restaurant,3,1,2026-04-28 17:26:48.007226,1
2392,2564,22.68,UK,MacBook,Restaurant,0,0,2026-04-29 17:38:25.478234,0
2393,1465,55.43,UK,Android,Luxury,3,1,2026-04-24 06:01:30.412465,1
2394,5143,265.53,Brazil,Windows,Electronics,0,0,2026-05-02 08:21:24.987025,0
2395,3455,140.39,Mexico,iPhone,Gaming,1,0,2026-04-28 05:26:30.786183,0
2396,6681,15.09,Canada,MacBook,Travel,0,0,2026-04-30 15:55:00.122129,1
2397,6042,11.84,Canada,iPhone,Restaurant,3,0,2026-04-19 21:49:59.139127,0
2398,5375,16.85,Singapore,MacBook,Luxury,4,0,2026-04-12 20:29:53.220022,1
2399,1093,80.28,Germany,iPhone,Travel,0,0,2026-04-21 11:54:52.017524,1
2400,2515,271.64,Germany,MacBook,Grocery,4,1,2026-04-27 20:42:21.302513,1
2401,9505,156.75,Mexico,Android,Grocery,0,1,2026-05-02 16:28:02.208888,0
2402,8099,192.01,Singapore,Android,Gaming,2,0,2026-04-14 06:40:25.535326,0
2403,1071,12.97,Brazil,Android,Gaming,2,1,2026-04-20 10:22:01.679453,0
2404,2702,268.32,Brazil,Android,Travel,4,0,2026-05-02 14:29:33.187609,0
2405,4496,12.94,USA,MacBook,Travel,0,1,2026-04-18 13:06:22.004648,0
2406,9232,22.52,USA,Tablet,Travel,0,0,2026-04-09 00:53:35.625791,0
2407,4700,180.92,USA,Tablet,Restaurant,4,0,2026-04-14 08:28:05.963822,0
2408,2710,379.33,Canada,MacBook,Electronics,4,1,2026-04-22 18:01:21.286709,1
2409,1050,118.35,Canada,Windows,Travel,3,1,2026-04-12 07:48:20.784025,1
2410,7026,42.61,UK,iPhone,Grocery,4,0,2026-05-03 20:34:54.386148,0
2411,8652,123.25,Mexico,MacBook,Restaurant,0,1,2026-05-04 16:09:11.219041,0
2412,7066,78.54,UK,MacBook,Grocery,2,0,2026-04-09 13:41:47.846079,0
2413,4141,5.04,Singapore,MacBook,Restaurant,5,1,2026-05-04 14:49:28.006540,1
2414,6216,142.56,Germany,Windows,Travel,1,0,2026-04-18 10:52:23.463672,0
2415,6466,12.26,Canada,Tablet,Electronics,0,1,2026-05-01 18:28:56.021828,0
2416,8827,74.07,Brazil,Tablet,Grocery,2,0,2026-04-15 10:58:38.793539,0
2417,7553,124.03,Canada,MacBook,Gaming,4,1,2026-04-22 21:59:37.162843,1
2418,7571,59.24,Singapore,iPhone,Travel,5,0,2026-04-13 15:36:50.888620,0
2419,5993,176.08,UK,Tablet,Electronics,4,1,2026-04-14 20:01:25.086042,1
2420,7606,17.86,UK,Windows,Travel,3,1,2026-04-29 00:45:58.060076,1
2421,6431,33.61,Germany,Android,Gaming,3,0,2026-05-04 03:05:39.692937,0
